<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.24	11:00:00	1.13212	1.13364	1.13208	1.13250	2613	0	0
2022.01.24	12:00:00	1.13251	1.13281	1.13138	1.13186	2692	0	0
2022.01.24	13:00:00	1.13186	1.13218	1.13012	1.13040	2210	0	0
2022.01.24	14:00:00	1.13040	1.13100	1.12967	1.12974	2361	0	0
2022.01.24	15:00:00	1.12974	1.13070	1.12950	1.12958	3208	0	0
2022.01.24	16:00:00	1.12957	1.13036	1.12903	1.12987	4329	0	0
2022.01.24	17:00:00	1.12987	1.13248	1.12911	1.13085	4913	0	0
2022.01.24	18:00:00	1.13089	1.13168	1.13043	1.13106	2931	0	0
2022.01.24	19:00:00	1.13106	1.13291	1.13094	1.13278	1950	0	0
2022.01.24	20:00:00	1.13278	1.13349	1.13273	1.13281	1966	0	0
2022.01.24	21:00:00	1.13281	1.13338	1.13176	1.13196	1958	0	0
2022.01.24	22:00:00	1.13196	1.13241	1.13183	1.13205	1985	0	2
2022.01.24	23:00:00	1.13203	1.13285	1.13181	1.13251	657	0	2
2022.01.25	00:00:00	1.13252	1.13264	1.13219	1.13253	296	0	15
2022.01.25	01:00:00	1.13252	1.13290	1.13214	1.13235	957	0	2
2022.01.25	02:00:00	1.13235	1.13239	1.13173	1.13198	1162	0	2
2022.01.25	03:00:00	1.13198	1.13234	1.13163	1.13166	1092	0	2
2022.01.25	04:00:00	1.13166	1.13183	1.13096	1.13126	946	0	2
2022.01.25	05:00:00	1.13125	1.13138	1.13087	1.13123	739	0	2
2022.01.25	06:00:00	1.13124	1.13165	1.13097	1.13118	599	0	2
2022.01.25	07:00:00	1.13119	1.13140	1.13079	1.13098	660	0	2
2022.01.25	08:00:00	1.13098	1.13113	1.13050	1.13053	951	0	2
2022.01.25	09:00:00	1.13058	1.13156	1.13013	1.13020	1843	0	0
2022.01.25	10:00:00	1.13020	1.13155	1.12919	1.12975	2866	0	0
2022.01.25	11:00:00	1.12975	1.13002	1.12844	1.12876	2303	0	0
2022.01.25	12:00:00	1.12875	1.12908	1.12800	1.12801	1664	0	0
2022.01.25	13:00:00	1.12801	1.12833	1.12686	1.12716	1825	0	0
2022.01.25	14:00:00	1.12716	1.12782	1.12663	1.12676	1842	0	0
2022.01.25	15:00:00	1.12676	1.12801	1.12672	1.12756	2760	0	0
2022.01.25	16:00:00	1.12756	1.12806	1.12632	1.12743	3358	0	0
2022.01.25	17:00:00	1.12741	1.12812	1.12692	1.12742	3830	0	0
2022.01.25	18:00:00	1.12740	1.12869	1.12716	1.12842	2068	0	0
2022.01.25	19:00:00	1.12842	1.12890	1.12819	1.12876	1285	0	0
2022.01.25	20:00:00	1.12876	1.12976	1.12863	1.12966	1359	0	0
2022.01.25	21:00:00	1.12965	1.13047	1.12939	1.13037	1105	0	0
2022.01.25	22:00:00	1.13037	1.13069	1.12963	1.13043	1503	0	2
2022.01.25	23:00:00	1.13044	1.13045	1.12999	1.13027	601	0	2
2022.01.26	00:00:00	1.13000	1.13021	1.12948	1.13014	583	0	2
2022.01.26	01:00:00	1.13014	1.13056	1.13000	1.13029	641	0	2
2022.01.26	02:00:00	1.13028	1.13057	1.13010	1.13031	610	0	2
2022.01.26	03:00:00	1.13031	1.13051	1.13015	1.13051	536	0	2
2022.01.26	04:00:00	1.13051	1.13106	1.13044	1.13061	663	0	2
2022.01.26	05:00:00	1.13061	1.13094	1.13031	1.13057	784	0	2
2022.01.26	06:00:00	1.13057	1.13057	1.13006	1.13015	552	0	2
2022.01.26	07:00:00	1.13015	1.13052	1.13005	1.13044	442	0	2
2022.01.26	08:00:00	1.13044	1.13051	1.12930	1.12933	866	0	2
2022.01.26	09:00:00	1.12933	1.12964	1.12891	1.12910	1443	0	0
2022.01.26	10:00:00	1.12910	1.12972	1.12843	1.12879	2071	0	0
2022.01.26	11:00:00	1.12878	1.12913	1.12832	1.12865	2018	0	0
2022.01.26	12:00:00	1.12866	1.12880	1.12760	1.12815	1672	0	0
2022.01.26	13:00:00	1.12815	1.12836	1.12752	1.12788	1540	0	0
2022.01.26	14:00:00	1.12788	1.12860	1.12751	1.12762	1989	0	0
2022.01.26	15:00:00	1.12762	1.12831	1.12716	1.12821	2469	0	0
2022.01.26	16:00:00	1.12824	1.12962	1.12815	1.12835	3086	0	0
2022.01.26	17:00:00	1.12836	1.12876	1.12739	1.12804	3547	0	0
2022.01.26	18:00:00	1.12803	1.12870	1.12779	1.12788	2092	0	0
2022.01.26	19:00:00	1.12788	1.12880	1.12782	1.12878	1103	0	0
2022.01.26	20:00:00	1.12883	1.12943	1.12827	1.12843	1282	0	0
2022.01.26	21:00:00	1.12831	1.13001	1.12471	1.12552	9260	0	0
2022.01.26	22:00:00	1.12546	1.12548	1.12350	1.12401	5999	0	2
2022.01.26	23:00:00	1.12404	1.12438	1.12355	1.12421	901	0	2
2022.01.27	00:00:00	1.12407	1.12414	1.12381	1.12402	343	0	8
2022.01.27	01:00:00	1.12401	1.12423	1.12354	1.12407	790	0	2
2022.01.27	02:00:00	1.12407	1.12433	1.12320	1.12338	1392	0	2
2022.01.27	03:00:00	1.12339	1.12346	1.12303	1.12328	1089	0	2
2022.01.27	04:00:00	1.12324	1.12332	1.12261	1.12263	1361	0	2
2022.01.27	05:00:00	1.12263	1.12282	1.12209	1.12211	892	0	2
2022.01.27	06:00:00	1.12211	1.12267	1.12184	1.12221	809	0	2
2022.01.27	07:00:00	1.12221	1.12221	1.12153	1.12199	799	0	2
2022.01.27	08:00:00	1.12197	1.12213	1.12151	1.12192	1179	0	2
2022.01.27	09:00:00	1.12187	1.12190	1.11964	1.11984	2655	0	0
2022.01.27	10:00:00	1.11985	1.12063	1.11931	1.12009	3708	0	0
2022.01.27	11:00:00	1.12009	1.12036	1.11948	1.11962	2480	0	0
2022.01.27	12:00:00	1.11962	1.12008	1.11873	1.11874	2124	0	0
2022.01.27	13:00:00	1.11874	1.11915	1.11521	1.11587	3287	0	0
2022.01.27	14:00:00	1.11587	1.11688	1.11540	1.11572	2974	0	0
2022.01.27	15:00:00	1.11572	1.11620	1.11348	1.11493	4698	0	0
2022.01.27	16:00:00	1.11490	1.11620	1.11453	1.11608	4017	0	0
2022.01.27	17:00:00	1.11610	1.11616	1.11317	1.11493	4496	0	0
2022.01.27	18:00:00	1.11492	1.11616	1.11409	1.11422	3224	0	0
2022.01.27	19:00:00	1.11422	1.11515	1.11363	1.11390	2051	0	0
2022.01.27	20:00:00	1.11390	1.11465	1.11356	1.11444	1764	0	0
2022.01.27	21:00:00	1.11444	1.11470	1.11386	1.11401	1416	0	0
2022.01.27	22:00:00	1.11402	1.11493	1.11397	1.11426	1472	0	2
2022.01.27	23:00:00	1.11426	1.11452	1.11414	1.11435	536	0	2
2022.01.28	00:00:00	1.11448	1.11449	1.11394	1.11441	464	0	9
2022.01.28	01:00:00	1.11441	1.11464	1.11417	1.11444	581	0	2
2022.01.28	02:00:00	1.11444	1.11473	1.11379	1.11467	1047	0	2
2022.01.28	03:00:00	1.11461	1.11481	1.11429	1.11471	1110	0	2
2022.01.28	04:00:00	1.11470	1.11521	1.11463	1.11521	799	0	2
2022.01.28	05:00:00	1.11521	1.11557	1.11518	1.11533	817	0	2
2022.01.28	06:00:00	1.11533	1.11538	1.11491	1.11519	625	0	2
2022.01.28	07:00:00	1.11519	1.11549	1.11493	1.11540	894	0	2
2022.01.28	08:00:00	1.11540	1.11546	1.11466	1.11467	979	0	2
2022.01.28	09:00:00	1.11462	1.11469	1.11259	1.11345	2855	0	0
2022.01.28	10:00:00	1.11347	1.11380	1.11213	1.11361	3109	0	0
2022.01.28	11:00:00	1.11361	1.11396	1.11256	1.11325	2388	0	0
2022.01.28	12:00:00	1.11325	1.11437	1.11292	1.11369	2445	0	0
2022.01.28	13:00:00	1.11369	1.11369	1.11277	1.11332	2602	0	0
2022.01.28	14:00:00	1.11331	1.11413	1.11253	1.11266	2216	0	0
2022.01.28	15:00:00	1.11267	1.11688	1.11267	1.11687	4876	0	0
2022.01.28	16:00:00	1.11687	1.11733	1.11434	1.11575	4797	0	0
2022.01.28	17:00:00	1.11574	1.11669	1.11382	1.11641	4582	0	0
2022.01.28	18:00:00	1.11648	1.11694	1.11554	1.11605	3824	0	0
2022.01.28	19:00:00	1.11605	1.11635	1.11509	1.11510	1611	0	0
2022.01.28	20:00:00	1.11510	1.11560	1.11471	1.11519	1185	0	0
2022.01.28	21:00:00	1.11519	1.11539	1.11432	1.11443	1242	0	0
2022.01.28	22:00:00	1.11442	1.11500	1.11410	1.11500	1051	0	2
2022.01.28	23:00:00	1.11502	1.11513	1.11457	1.11473	545	0	2
2022.01.31	00:00:00	1.11436	1.11452	1.11432	1.11445	127	0	13
2022.01.31	01:00:00	1.11452	1.11524	1.11381	1.11518	1222	0	2
2022.01.31	02:00:00	1.11518	1.11542	1.11440	1.11450	1286	0	2
2022.01.31	03:00:00	1.11450	1.11579	1.11446	1.11575	1117	0	2
2022.01.31	04:00:00	1.11572	1.11604	1.11546	1.11592	999	0	2
2022.01.31	05:00:00	1.11592	1.11627	1.11570	1.11609	841	0	2
2022.01.31	06:00:00	1.11610	1.11636	1.11602	1.11616	651	0	2
2022.01.31	07:00:00	1.11616	1.11657	1.11608	1.11648	556	0	2
2022.01.31	08:00:00	1.11648	1.11673	1.11622	1.11665	903	0	2
2022.01.31	09:00:00	1.11665	1.11713	1.11605	1.11707	1956	0	0
2022.01.31	10:00:00	1.11707	1.11821	1.11637	1.11704	2923	0	0
2022.01.31	11:00:00	1.11704	1.11780	1.11658	1.11746	2201	0	0
2022.01.31	12:00:00	1.11746	1.11819	1.11673	1.11673	2044	0	0
2022.01.31	13:00:00	1.11674	1.11678	1.11529	1.11592	2161	0	0
2022.01.31	14:00:00	1.11592	1.11619	1.11462	1.11562	2941	0	0
2022.01.31	15:00:00	1.11560	1.11938	1.11525	1.11931	3820	0	0
2022.01.31	16:00:00	1.11930	1.11983	1.11844	1.11891	3782	0	0
2022.01.31	17:00:00	1.11891	1.12177	1.11834	1.12105	4634	0	0
2022.01.31	18:00:00	1.12108	1.12137	1.11986	1.12100	3515	0	0
2022.01.31	19:00:00	1.12100	1.12194	1.12093	1.12191	1950	0	0
2022.01.31	20:00:00	1.12191	1.12342	1.12183	1.12331	1585	0	0
2022.01.31	21:00:00	1.12330	1.12476	1.12320	1.12432	1486	0	0
2022.01.31	22:00:00	1.12430	1.12453	1.12330	1.12350	1711	0	2
2022.01.31	23:00:00	1.12350	1.12353	1.12304	1.12332	568	0	2
2022.02.01	00:00:00	1.12347	1.12347	1.12306	1.12306	149	0	9
2022.02.01	01:00:00	1.12308	1.12325	1.12290	1.12291	537	0	2
2022.02.01	02:00:00	1.12288	1.12304	1.12208	1.12238	897	0	2
2022.02.01	03:00:00	1.12239	1.12282	1.12215	1.12260	897	0	2
2022.02.01	04:00:00	1.12260	1.12327	1.12254	1.12326	557	0	2
2022.02.01	05:00:00	1.12326	1.12337	1.12258	1.12330	1035	0	2
2022.02.01	06:00:00	1.12330	1.12446	1.12330	1.12429	777	0	2
2022.02.01	07:00:00	1.12429	1.12451	1.12395	1.12401	644	0	2
2022.02.01	08:00:00	1.12401	1.12424	1.12340	1.12345	895	0	2
2022.02.01	09:00:00	1.12345	1.12677	1.12345	1.12663	2605	0	0
2022.02.01	10:00:00	1.12663	1.12694	1.12518	1.12571	2701	0	0
2022.02.01	11:00:00	1.12572	1.12671	1.12535	1.12612	3015	0	0
2022.02.01	12:00:00	1.12613	1.12672	1.12552	1.12620	2056	0	0
2022.02.01	13:00:00	1.12620	1.12787	1.12590	1.12729	2607	0	0
2022.02.01	14:00:00	1.12729	1.12734	1.12575	1.12612	2359	0	0
2022.02.01	15:00:00	1.12617	1.12684	1.12533	1.12658	2681	0	0
2022.02.01	16:00:00	1.12658	1.12743	1.12597	1.12637	3456	0	0
2022.02.01	17:00:00	1.12654	1.12654	1.12453	1.12471	5123	0	0
2022.02.01	18:00:00	1.12472	1.12540	1.12342	1.12390	2977	0	0
2022.02.01	19:00:00	1.12390	1.12492	1.12357	1.12449	1611	0	0
2022.02.01	20:00:00	1.12449	1.12499	1.12428	1.12484	1077	0	0
2022.02.01	21:00:00	1.12484	1.12574	1.12429	1.12531	1154	0	0
2022.02.01	22:00:00	1.12528	1.12704	1.12519	1.12686	1346	0	2
2022.02.01	23:00:00	1.12686	1.12736	1.12658	1.12727	637	0	2
2022.02.02	00:00:00	1.12694	1.12727	1.12692	1.12701	257	0	2
2022.02.02	01:00:00	1.12700	1.12735	1.12688	1.12728	647	0	2
2022.02.02	02:00:00	1.12728	1.12746	1.12680	1.12710	633	0	2
2022.02.02	03:00:00	1.12710	1.12767	1.12707	1.12762	488	0	2
2022.02.02	04:00:00	1.12762	1.12778	1.12748	1.12774	473	0	2
2022.02.02	05:00:00	1.12774	1.12774	1.12705	1.12706	532	0	2
2022.02.02	06:00:00	1.12706	1.12757	1.12706	1.12744	455	0	2
2022.02.02	07:00:00	1.12744	1.12757	1.12708	1.12730	497	0	2
2022.02.02	08:00:00	1.12730	1.12745	1.12665	1.12690	787	0	2
2022.02.02	09:00:00	1.12690	1.12841	1.12680	1.12814	1380	0	0
2022.02.02	10:00:00	1.12814	1.12942	1.12796	1.12895	2597	0	0
2022.02.02	11:00:00	1.12895	1.12943	1.12785	1.12929	2201	0	0
2022.02.02	12:00:00	1.12943	1.13142	1.12897	1.13087	2845	0	0
2022.02.02	13:00:00	1.13087	1.13199	1.13056	1.13161	2315	0	0
2022.02.02	14:00:00	1.13161	1.13284	1.13141	1.13248	2031	0	0
2022.02.02	15:00:00	1.13248	1.13298	1.13111	1.13113	2981	0	0
2022.02.02	16:00:00	1.13116	1.13210	1.13031	1.13049	3516	0	0
2022.02.02	17:00:00	1.13048	1.13098	1.12924	1.12966	3443	0	0
2022.02.02	18:00:00	1.12966	1.13016	1.12929	1.12992	2016	0	0
2022.02.02	19:00:00	1.12992	1.13120	1.12982	1.13111	1009	0	0
2022.02.02	20:00:00	1.13111	1.13143	1.13059	1.13092	762	0	0
2022.02.02	21:00:00	1.13091	1.13122	1.13060	1.13100	729	0	0
2022.02.02	22:00:00	1.13100	1.13138	1.13036	1.13053	836	0	2
2022.02.02	23:00:00	1.13051	1.13080	1.13021	1.13053	373	0	2
2022.02.03	00:00:00	1.13050	1.13059	1.13019	1.13029	498	0	8
2022.02.03	01:00:00	1.13034	1.13052	1.12982	1.12993	674	0	2
2022.02.03	02:00:00	1.12993	1.12999	1.12948	1.12960	605	0	2
2022.02.03	03:00:00	1.12961	1.13002	1.12928	1.12999	650	0	2
2022.02.03	04:00:00	1.12999	1.13033	1.12972	1.12987	538	0	2
2022.02.03	05:00:00	1.12987	1.13081	1.12974	1.13046	667	0	2
2022.02.03	06:00:00	1.13046	1.13052	1.12945	1.12968	484	0	2
2022.02.03	07:00:00	1.12969	1.13017	1.12963	1.13005	675	0	2
2022.02.03	08:00:00	1.13005	1.13011	1.12903	1.12912	758	0	2
2022.02.03	09:00:00	1.12911	1.12975	1.12879	1.12972	1770	0	0
2022.02.03	10:00:00	1.12973	1.13024	1.12883	1.12949	2485	0	0
2022.02.03	11:00:00	1.12948	1.12968	1.12837	1.12841	1902	0	0
2022.02.03	12:00:00	1.12841	1.12858	1.12761	1.12791	1631	0	0
2022.02.03	13:00:00	1.12790	1.12828	1.12753	1.12802	1463	0	0
2022.02.03	14:00:00	1.12801	1.12982	1.12674	1.12915	5196	0	0
2022.02.03	15:00:00	1.12913	1.13663	1.12791	1.13663	6973	0	0
2022.02.03	16:00:00	1.13666	1.14116	1.13617	1.13906	8318	0	0
2022.02.03	17:00:00	1.13910	1.14234	1.13860	1.14177	5764	0	0
2022.02.03	18:00:00	1.14174	1.14513	1.14144	1.14256	4215	0	0
2022.02.03	19:00:00	1.14257	1.14454	1.14198	1.14438	2873	0	0
2022.02.03	20:00:00	1.14438	1.14442	1.14259	1.14426	1697	0	0
2022.02.03	21:00:00	1.14427	1.14496	1.14299	1.14330	1697	0	0
2022.02.03	22:00:00	1.14332	1.14362	1.14283	1.14303	1307	0	2
2022.02.03	23:00:00	1.14303	1.14392	1.14290	1.14391	591	0	2
2022.02.04	00:00:00	1.14367	1.14401	1.14345	1.14392	438	0	8
2022.02.04	01:00:00	1.14396	1.14420	1.14350	1.14354	672	0	2
2022.02.04	02:00:00	1.14350	1.14459	1.14318	1.14457	1053	0	2
2022.02.04	03:00:00	1.14457	1.14538	1.14448	1.14518	1077	0	2
2022.02.04	04:00:00	1.14518	1.14634	1.14488	1.14631	1165	0	2
2022.02.04	05:00:00	1.14631	1.14687	1.14593	1.14623	901	0	2
2022.02.04	06:00:00	1.14621	1.14717	1.14591	1.14659	773	0	2
2022.02.04	07:00:00	1.14659	1.14685	1.14593	1.14598	812	0	2
2022.02.04	08:00:00	1.14598	1.14612	1.14539	1.14565	1262	0	2
2022.02.04	09:00:00	1.14566	1.14684	1.14512	1.14671	2873	0	0
2022.02.04	10:00:00	1.14667	1.14671	1.14396	1.14601	3638	0	0
2022.02.04	11:00:00	1.14601	1.14655	1.14494	1.14631	2639	0	0
2022.02.04	12:00:00	1.14631	1.14752	1.14588	1.14630	3167	0	0
2022.02.04	13:00:00	1.14630	1.14836	1.14568	1.14784	3038	0	0
2022.02.04	14:00:00	1.14785	1.14819	1.14649	1.14650	2496	0	0
2022.02.04	15:00:00	1.14653	1.14680	1.14216	1.14361	6113	0	0
2022.02.04	16:00:00	1.14362	1.14578	1.14153	1.14155	6252	0	0
2022.02.04	17:00:00	1.14159	1.14431	1.14115	1.14420	4913	0	0
2022.02.04	18:00:00	1.14420	1.14555	1.14360	1.14519	2749	0	0
2022.02.04	19:00:00	1.14519	1.14625	1.14519	1.14542	1414	0	0
2022.02.04	20:00:00	1.14541	1.14641	1.14515	1.14546	1090	0	0
2022.02.04	21:00:00	1.14546	1.14579	1.14473	1.14479	1241	0	0
2022.02.04	22:00:00	1.14481	1.14598	1.14476	1.14548	1208	0	2
2022.02.04	23:00:00	1.14545	1.14555	1.14490	1.14516	420	0	2
2022.02.07	00:00:00	1.14599	1.14622	1.14551	1.14556	297	0	2
2022.02.07	01:00:00	1.14556	1.14582	1.14513	1.14543	730	0	2
2022.02.07	02:00:00	1.14545	1.14558	1.14504	1.14527	805	0	2
2022.02.07	03:00:00	1.14527	1.14536	1.14393	1.14412	1467	0	2
2022.02.07	04:00:00	1.14412	1.14426	1.14270	1.14276	1408	0	2
2022.02.07	05:00:00	1.14276	1.14333	1.14245	1.14327	1017	0	2
2022.02.07	06:00:00	1.14327	1.14403	1.14320	1.14385	777	0	2
2022.02.07	07:00:00	1.14384	1.14400	1.14298	1.14304	1009	0	2
2022.02.07	08:00:00	1.14304	1.14359	1.14286	1.14312	1173	0	2
2022.02.07	09:00:00	1.14306	1.14350	1.14254	1.14320	2288	0	0
2022.02.07	10:00:00	1.14320	1.14490	1.14266	1.14337	3564	0	0
2022.02.07	11:00:00	1.14337	1.14341	1.14150	1.14234	2479	0	0
2022.02.07	12:00:00	1.14234	1.14305	1.14161	1.14209	2086	0	0
2022.02.07	13:00:00	1.14209	1.14463	1.14205	1.14431	2316	0	0
2022.02.07	14:00:00	1.14431	1.14588	1.14420	1.14551	2714	0	0
2022.02.07	15:00:00	1.14550	1.14566	1.14292	1.14397	3070	0	0
2022.02.07	16:00:00	1.14396	1.14461	1.14204	1.14381	3699	0	0
2022.02.07	17:00:00	1.14381	1.14510	1.14296	1.14433	3897	0	0
2022.02.07	18:00:00	1.14431	1.14507	1.14201	1.14339	3686	0	0
2022.02.07	19:00:00	1.14339	1.14339	1.14173	1.14184	1284	0	0
2022.02.07	20:00:00	1.14184	1.14267	1.14171	1.14263	814	0	0
2022.02.07	21:00:00	1.14263	1.14438	1.14253	1.14431	994	0	0
2022.02.07	22:00:00	1.14430	1.14430	1.14358	1.14383	1091	0	2
2022.02.07	23:00:00	1.14383	1.14409	1.14363	1.14392	445	0	2
2022.02.08	00:00:00	1.14406	1.14434	1.14384	1.14415	255	0	2
2022.02.08	01:00:00	1.14403	1.14418	1.14332	1.14409	537	0	2
2022.02.08	02:00:00	1.14409	1.14427	1.14360	1.14425	696	0	2
2022.02.08	03:00:00	1.14426	1.14485	1.14353	1.14356	1065	0	2
2022.02.08	04:00:00	1.14356	1.14356	1.14267	1.14300	1049	0	2
2022.02.08	05:00:00	1.14300	1.14321	1.14289	1.14298	502	0	2
2022.02.08	06:00:00	1.14299	1.14306	1.14214	1.14235	566	0	2
2022.02.08	07:00:00	1.14235	1.14249	1.14151	1.14169	919	0	2
2022.02.08	08:00:00	1.14169	1.14233	1.14135	1.14195	874	0	2
2022.02.08	09:00:00	1.14195	1.14205	1.13959	1.13988	2982	0	0
2022.02.08	10:00:00	1.13988	1.14091	1.13978	1.14048	3065	0	0
2022.02.08	11:00:00	1.14048	1.14084	1.13979	1.14057	2227	0	0
2022.02.08	12:00:00	1.14055	1.14283	1.14022	1.14278	2166	0	0
2022.02.08	13:00:00	1.14279	1.14335	1.14223	1.14260	2384	0	0
2022.02.08	14:00:00	1.14261	1.14270	1.14151	1.14179	2211	0	0
2022.02.08	15:00:00	1.14179	1.14179	1.14000	1.14087	2534	0	0
2022.02.08	16:00:00	1.14087	1.14237	1.14056	1.14086	2903	0	0
2022.02.08	17:00:00	1.14086	1.14216	1.14030	1.14182	3149	0	0
2022.02.08	18:00:00	1.14183	1.14206	1.14096	1.14147	1665	0	0
2022.02.08	19:00:00	1.14147	1.14233	1.14146	1.14206	919	0	0
2022.02.08	20:00:00	1.14205	1.14228	1.14014	1.14220	1241	0	0
2022.02.08	21:00:00	1.14225	1.14237	1.14114	1.14145	1178	0	0
2022.02.08	22:00:00	1.14145	1.14204	1.14130	1.14186	868	0	2
2022.02.08	23:00:00	1.14189	1.14202	1.14169	1.14171	322	0	2
2022.02.09	00:00:00	1.14159	1.14198	1.14150	1.14169	247	0	2
2022.02.09	01:00:00	1.14172	1.14208	1.14145	1.14203	537	0	2
2022.02.09	02:00:00	1.14208	1.14232	1.14119	1.14131	812	0	2
2022.02.09	03:00:00	1.14131	1.14229	1.14120	1.14229	856	0	2
2022.02.09	04:00:00	1.14229	1.14317	1.14227	1.14316	725	0	2
2022.02.09	05:00:00	1.14316	1.14324	1.14275	1.14301	603	0	2
2022.02.09	06:00:00	1.14301	1.14314	1.14252	1.14267	492	0	2
2022.02.09	07:00:00	1.14267	1.14276	1.14215	1.14221	523	0	2
2022.02.09	08:00:00	1.14219	1.14258	1.14174	1.14176	627	0	2
2022.02.09	09:00:00	1.14177	1.14211	1.14024	1.14089	1778	0	0
2022.02.09	10:00:00	1.14089	1.14277	1.14083	1.14221	2397	0	0
2022.02.09	11:00:00	1.14221	1.14278	1.14177	1.14263	1821	0	0
2022.02.09	12:00:00	1.14263	1.14448	1.14231	1.14414	2042	0	0
2022.02.09	13:00:00	1.14414	1.14414	1.14280	1.14294	1703	0	0
2022.02.09	14:00:00	1.14294	1.14411	1.14293	1.14373	1811	0	0
2022.02.09	15:00:00	1.14375	1.14458	1.14295	1.14357	2547	0	0
2022.02.09	16:00:00	1.14356	1.14374	1.14252	1.14316	2927	0	0
2022.02.09	17:00:00	1.14316	1.14414	1.14272	1.14281	2828	0	0
2022.02.09	18:00:00	1.14281	1.14409	1.14260	1.14343	1582	0	0
2022.02.09	19:00:00	1.14344	1.14478	1.14256	1.14373	2103	0	0
2022.02.09	20:00:00	1.14373	1.14409	1.14281	1.14323	1340	0	0
2022.02.09	21:00:00	1.14323	1.14332	1.14268	1.14323	635	0	0
2022.02.09	22:00:00	1.14321	1.14334	1.14200	1.14253	1067	0	2
2022.02.09	23:00:00	1.14251	1.14264	1.14219	1.14230	507	0	2
2022.02.10	00:00:00	1.14239	1.14253	1.14204	1.14209	367	0	11
2022.02.10	01:00:00	1.14209	1.14232	1.14199	1.14208	415	0	2
2022.02.10	02:00:00	1.14208	1.14225	1.14129	1.14172	613	0	2
2022.02.10	03:00:00	1.14172	1.14205	1.14168	1.14194	760	0	2
2022.02.10	04:00:00	1.14194	1.14294	1.14176	1.14288	619	0	2
2022.02.10	05:00:00	1.14287	1.14299	1.14249	1.14285	631	0	2
2022.02.10	06:00:00	1.14284	1.14314	1.14227	1.14250	593	0	2
2022.02.10	07:00:00	1.14249	1.14268	1.14234	1.14257	404	0	2
2022.02.10	08:00:00	1.14257	1.14279	1.14202	1.14225	697	0	2
2022.02.10	09:00:00	1.14225	1.14286	1.14193	1.14286	1555	0	0
2022.02.10	10:00:00	1.14286	1.14335	1.14226	1.14331	2140	0	0
2022.02.10	11:00:00	1.14331	1.14462	1.14325	1.14433	2260	0	0
2022.02.10	12:00:00	1.14433	1.14454	1.14342	1.14357	1852	0	0
2022.02.10	13:00:00	1.14357	1.14407	1.14311	1.14318	1724	0	0
2022.02.10	14:00:00	1.14317	1.14393	1.14299	1.14361	1802	0	0
2022.02.10	15:00:00	1.14362	1.14414	1.13820	1.14083	5760	0	0
2022.02.10	16:00:00	1.14079	1.14097	1.13747	1.14074	6158	0	0
2022.02.10	17:00:00	1.14072	1.14735	1.14072	1.14666	6736	0	0
2022.02.10	18:00:00	1.14668	1.14947	1.14652	1.14888	4629	0	0
2022.02.10	19:00:00	1.14888	1.14888	1.14473	1.14645	4460	0	0
2022.02.10	20:00:00	1.14643	1.14751	1.14601	1.14647	4337	0	0
2022.02.10	21:00:00	1.14648	1.14656	1.14466	1.14494	2187	0	0
2022.02.10	22:00:00	1.14495	1.14548	1.14311	1.14312	2058	0	2
2022.02.10	23:00:00	1.14312	1.14331	1.14068	1.14287	1172	0	2
2022.02.11	00:00:00	1.14292	1.14301	1.14269	1.14272	241	0	5
2022.02.11	01:00:00	1.14271	1.14275	1.14015	1.14110	1611	0	2
2022.02.11	02:00:00	1.14110	1.14118	1.13857	1.13994	1780	0	2
2022.02.11	03:00:00	1.13995	1.14058	1.13943	1.14022	1241	0	2
2022.02.11	04:00:00	1.14022	1.14067	1.13957	1.14029	879	0	2
2022.02.11	05:00:00	1.14029	1.14029	1.13923	1.13927	626	0	2
2022.02.11	06:00:00	1.13927	1.13928	1.13746	1.13809	1221	0	2
2022.02.11	07:00:00	1.13809	1.13884	1.13803	1.13864	774	0	2
2022.02.11	08:00:00	1.13864	1.13871	1.13699	1.13756	1022	0	2
2022.02.11	09:00:00	1.13758	1.13919	1.13725	1.13848	2561	0	0
2022.02.11	10:00:00	1.13848	1.13978	1.13780	1.13930	3692	0	0
2022.02.11	11:00:00	1.13930	1.13956	1.13821	1.13862	2838	0	0
2022.02.11	12:00:00	1.13862	1.13994	1.13837	1.13979	1671	0	0
2022.02.11	13:00:00	1.13979	1.13991	1.13900	1.13946	1827	0	0
2022.02.11	14:00:00	1.13946	1.14148	1.13916	1.14061	2602	0	0
2022.02.11	15:00:00	1.14059	1.14179	1.13896	1.13906	3029	0	0
2022.02.11	16:00:00	1.13906	1.14002	1.13800	1.13882	3697	0	0
2022.02.11	17:00:00	1.13882	1.14054	1.13835	1.14020	4516	0	0
2022.02.11	18:00:00	1.14022	1.14080	1.13923	1.14047	2838	0	0
2022.02.11	19:00:00	1.14046	1.14078	1.13934	1.13966	1727	0	0
2022.02.11	20:00:00	1.13965	1.13993	1.13415	1.13504	5705	0	0
2022.02.11	21:00:00	1.13505	1.13645	1.13297	1.13335	8931	0	0
2022.02.11	22:00:00	1.13338	1.13519	1.13309	1.13417	4877	0	2
2022.02.11	23:00:00	1.13414	1.13516	1.13400	1.13471	974	0	2
2022.02.14	00:00:00	1.13395	1.13482	1.13386	1.13426	1111	0	9
2022.02.14	01:00:00	1.13441	1.13670	1.13430	1.13644	1293	0	2
